EAN,categorie,Rayon,Libelle_produit,prix,EAN
6136966624636,Produits Laitiers & Crèmerie,lait frais,matin leger frais 1/2ecr 1l,"2,13",6136966624636
4670306659082,Produits Laitiers & Crèmerie,lait frais,grandlait frais 1/2 ecr 50cl,"0,96",4670306659082
9718674411897,Produits Laitiers & Crèmerie,lait frais,lait fermente elben lacteor 1l,"1,71",9718674411897
3192683967039,Produits Laitiers & Crèmerie,lait frais,candia biolait frais entier 1l,"2,09",3192683967039
5631190397031,Produits Laitiers & Crèmerie,beurre,beurre sel marin 125g presid.l,"1,19",5631190397031
9222357371809,Produits Laitiers & Crèmerie,beurre,bridelight demi sel 40% 250g,"1,82",9222357371809
4358790991744,Produits Laitiers & Crèmerie,beurre,bridelight tartine dx 15% 250g,"1,55",4358790991744
7432071580726,Produits Laitiers & Crèmerie,beurre,bridelight tart selmer 15%250g,"1,63",7432071580726
9880131389380,Produits Laitiers & Crèmerie,beurre,beurre bio president dx 250g,"2,26",9880131389380
8998859447854,Produits Laitiers & Crèmerie,beurre,president eclats chocolat 225g,"2,19",8998859447854
7862635869174,Produits Laitiers & Crèmerie,beurre,nesquik pate-tart cacaot 200g,"2,06",7862635869174
6626527281323,Produits Laitiers & Crèmerie,beurre,beurrier tendre dx presid 250g,"1,93",6626527281323
9283893426428,Produits Laitiers & Crèmerie,beurre,beurrier tendre pres.1/2s 250g,"1,93",9283893426428
2946375589329,Produits Laitiers & Crèmerie,beurre,president plaq.doux 82% 250g,"1,76",2946375589329
6791464804780,Produits Laitiers & Crèmerie,beurre,president plaq.1/2 sel 250g,"1,76",6791464804780
2565532700153,Produits Laitiers & Crèmerie,beurre,beurre motte president dx 250g,"2,11",2565532700153
5566790223842,Produits Laitiers & Crèmerie,beurre,beur motte sel mer presid 250g,"2,25",5566790223842
5502643257715,Produits Laitiers & Crèmerie,beurre,beurre noisy doux plaq 250g,"2,17",5502643257715
1951197577568,Produits Laitiers & Crèmerie,beurre,"mini beurre el.vir dx 16x12,5g","2,29",1951197577568
3448081299835,Produits Laitiers & Crèmerie,beurre,beurre doux 60% mg 250g ppx,"1,21",3448081299835
608467669360,Produits Laitiers & Crèmerie,beurre,beur.bar.p.bret.sel guerand250,"2,03",608467669360
8896332989776,Produits Laitiers & Crèmerie,beurre,beurre doux paysan breton 250g,"1,73",8896332989776
2101210159641,Produits Laitiers & Crèmerie,beurre,beurre paysan breton 1/2s 250g,"1,76",2101210159641
1018680897634,Produits Laitiers & Crèmerie,beurre,beurre doux paysan breton 500g,"3,33",1018680897634
3178252423996,Produits Laitiers & Crèmerie,beurre,beurre paysan breton 1/2s 500g,"3,30",3178252423996
5912735744905,Produits Laitiers & Crèmerie,beurre,beurre echire doux 250g,"2,69",5912735744905
7841008729270,Produits Laitiers & Crèmerie,beurre,beurre echire doux 100g,"1,69",7841008729270
4819413989517,Produits Laitiers & Crèmerie,beurre,motte echire doux 250g,"3,80",4819413989517
4565319515623,Produits Laitiers & Crèmerie,beurre,beurre echire 1/2sel 250g,"2,65",4565319515623
4527777529606,Produits Laitiers & Crèmerie,beurre,beurre echire demi sel 100g,"1,69",4527777529606
1835735955021,Produits Laitiers & Crèmerie,beurre,motte echire demi sel 250g,"3,80",1835735955021
8753985738313,Produits Laitiers & Crèmerie,beurre,beurrier president 25o g doux,"1,97",8753985738313
9513656922924,Produits Laitiers & Crèmerie,beurre,beurrier president 1/2sel 250g,"2,00",9513656922924
6783700757227,Produits Laitiers & Crèmerie,beurre,beurre president 1/2s. pl.125g,"1,20",6783700757227
8792404537789,Produits Laitiers & Crèmerie,beurre,beurre plaq president doux125g,"1,14",8792404537789
3462001726957,Produits Laitiers & Crèmerie,beurre,president beur.motte 1/2s 250g,"2,15",3462001726957
7454776214056,Produits Laitiers & Crèmerie,beurre,beurrier pre.tendre doux 125g,"1,37",7454776214056
1586630842059,Produits Laitiers & Crèmerie,beurre,beurrier tendre pres 1/2s 125g,"1,37",1586630842059
5011235837407,Produits Laitiers & Crèmerie,beurre,b.motte tendre pres.doux 250 g,"2,27",5011235837407
8440090591681,Produits Laitiers & Crèmerie,beurre,le gall beurre aux algues 125g,"1,65",8440090591681
9087730012979,Produits Laitiers & Crèmerie,beurre,beurre moule tradi 500g doux,"3,47",9087730012979
3900225784854,Produits Laitiers & Crèmerie,beurre,beurre moule tradi 500g 1/2sel,"3,47",3900225784854
3526891748956,Produits Laitiers & Crèmerie,beurre,beurre moule trad doux 250g,"2,13",3526891748956
6407664366205,Produits Laitiers & Crèmerie,beurre,beurre moule tradi 1/2sel 250g,"2,13",6407664366205
6218103948996,Produits Laitiers & Crèmerie,beurre,beurre cru dx legall 250g,"2,35",6218103948996
9831439449772,Produits Laitiers & Crèmerie,beurre,beurre cru 1/2s legall 250g,"2,31",9831439449772
6627739640304,Produits Laitiers & Crèmerie,beurre,beurre doux isigny aoc 250g,"2,01",6627739640304
3190933204835,Produits Laitiers & Crèmerie,beurre,beurre moule main leduc dx 250,"2,75",3190933204835
7215971195675,Produits Laitiers & Crèmerie,beurre,beurre moulemain leduc1/2s 250,"2,75",7215971195675
241528238559,Produits Laitiers & Crèmerie,beurre,beurre g.fermage doux 250g,"1,96",241528238559
8371264297285,Produits Laitiers & Crèmerie,beurre,micropains pay.breton guerande,"2,21",8371264297285
4353801860252,Produits Laitiers & Crèmerie,beurre,beurre doux paysan breton 125g,"1,17",4353801860252
1544655672000,Produits Laitiers & Crèmerie,beurre,beurre 1/2s paysan breton 125g,"1,06",1544655672000
368974657419,Produits Laitiers & Crèmerie,beurre,micropains 1/2selx10 200g,"2,08",368974657419
2826603875162,Produits Laitiers & Crèmerie,beurre,beur.pay.bret sel de mer 250g,"1,87",2826603875162
7498398136975,Produits Laitiers & Crèmerie,beurre,beurrier 1/2sel pay.breton250g,"2,00",7498398136975
4556874772131,Produits Laitiers & Crèmerie,beurre,elle&vire leger 20% dx bq.250g,"1,49",4556874772131
7582884591074,Produits Laitiers & Crèmerie,beurre,e&v beur.leger cremeux dx 250g,"1,95",7582884591074
1322223761572,Produits Laitiers & Crèmerie,beurre,beurier tendre e&v dx 41% 250g,"1,78",1322223761572
7075952888555,Produits Laitiers & Crèmerie,beurre,beurre conde/v 250 doux,"1,92",7075952888555
9735322474753,Produits Laitiers & Crèmerie,beurre,beurre conde/v 250 demi sel,"1,93",9735322474753
9903188323867,Produits Laitiers & Crèmerie,beurre,beure tendre dx elvir plaq250g,"1,93",9903188323867
7455083233437,Produits Laitiers & Crèmerie,beurre,beur.gastro.e&v dx 60%mg 250g,"1,46",7455083233437
1833926838399,Produits Laitiers & Crèmerie,beurre,e&v beurre tendre doux bq 250g,"1,90",1833926838399
4803722727799,Produits Laitiers & Crèmerie,beurre,e&v beurre tendre 1/2s bq 250g,"2,03",4803722727799
7564790657303,Produits Laitiers & Crèmerie,beurre,mini beurre elvir 1/2s 16x12.g,"2,25",7564790657303
553702041058,Produits Laitiers & Crèmerie,beurre,grand ferm.beur.moule bio 250g,"2,97",553702041058
4188921977238,Produits Laitiers & Crèmerie,beurre,beurre moule bio 125g doux,"1,67",4188921977238
5361964246249,Produits Laitiers & Crèmerie,beurre,gd fermage bio sel de mer 250g,"3,04",5361964246249
7241522181300,Produits Laitiers & Crèmerie,beurre,gf beurre sel noirmoutier 500g,"3,58",7241522181300
7413167928236,Produits Laitiers & Crèmerie,beurre,beurre gf sel noirmoutier 250g,"1,96",7413167928236
2106601988021,Produits Laitiers & Crèmerie,beurre,beurre gf sel noirmoutier 125g,"1,07",2106601988021
1252221774798,Produits Laitiers & Crèmerie,margarine,le fleurier doux 59%mg 250g,"1,96",1252221774798
6740187595682,Produits Laitiers & Crèmerie,margarine,primevere bio tart.cuis.bq250g,"2,36",6740187595682
4402593490408,Produits Laitiers & Crèmerie,margarine,primevere tartine 250g,"1,84",4402593490408
8570379576831,Produits Laitiers & Crèmerie,margarine,primevere tartine 1/2sel 250g,"1,97",8570379576831
3712502075823,Produits Laitiers & Crèmerie,margarine,primevere tartine & cuis.250g,"1,92",3712502075823
5045264323059,Produits Laitiers & Crèmerie,margarine,primevere tartine 500g doux,"3,62",5045264323059
2597498910445,Produits Laitiers & Crèmerie,margarine,primevere tartine & cuis.500g,"3,63",2597498910445
954340233585,Produits Laitiers & Crèmerie,margarine,primevere huile d'olive 240g,"2,00",954340233585
1444641419550,Produits Laitiers & Crèmerie,margarine,primevere tartine leg.25% 250g,"2,02",1444641419550
9001227440771,Produits Laitiers & Crèmerie,margarine,vegetaline 1 kilo,"5,95",9001227440771
868853845810,Produits Laitiers & Crèmerie,margarine,le fleurier 1/2sel 59%mg 250g,"2,07",868853845810
9438940208101,Produits Laitiers & Crèmerie,margarine,st hubert omega 3 ss sel 250g,"2,38",9438940208101
436915757060,Produits Laitiers & Crèmerie,margarine,st hubert omega 3 255g doux,"2,12",436915757060
6474852321716,Produits Laitiers & Crèmerie,margarine,st hubert omega 3 255g 1/2 sel,"2,16",6474852321716
5540777072823,Produits Laitiers & Crèmerie,margarine,st hubert omega 3 510g 1/2 sel,"3,83",5540777072823
2359383394167,Produits Laitiers & Crèmerie,margarine,st hubert omega 3 510g doux,"3,57",2359383394167
911823537585,Produits Laitiers & Crèmerie,margarine,st hubert 41 510 g doux,"3,53",911823537585
5445150472825,Produits Laitiers & Crèmerie,margarine,st hubert pur vegetal 275g dx,"2,35",5445150472825
5890344311778,Produits Laitiers & Crèmerie,margarine,st hubert bio 250g doux,"2,08",5890344311778
4691950260250,Produits Laitiers & Crèmerie,margarine,le fleurier 510g doux,"3,72",4691950260250
6524585252292,Produits Laitiers & Crèmerie,margarine,st hubert 41 doux 38%mg 250g,"1,91",6524585252292
6042478460607,Produits Laitiers & Crèmerie,margarine,st hubert 41 1/2sel 38%mg 250g,"1,95",6042478460607
3951237738414,Produits Laitiers & Crèmerie,margarine,fruit d'or demi-sel 510g,"3,04",3951237738414
8579262123761,Produits Laitiers & Crèmerie,margarine,planta fin doux 510g,"2,51",8579262123761
522655668185,Produits Laitiers & Crèmerie,margarine,planta fin cuisine facil.500ml,"2,45",522655668185
4304493958931,Produits Laitiers & Crèmerie,margarine,planta fin doux 250g,"1,33",4304493958931
1198096345426,Produits Laitiers & Crèmerie,margarine,fruit d or plaisir doux 225g,"1,95",1198096345426
4548348830150,Produits Laitiers & Crèmerie,margarine,fruit dor plaisir sel mer 225g,"2,05",4548348830150
3653824465238,Produits Laitiers & Crèmerie,margarine,fruit d'or 60%mg 250g,"1,64",3653824465238
1116765145737,Produits Laitiers & Crèmerie,margarine,frt d'or leg-sans lactose 250g,"1,86",1116765145737
8917848172940,Produits Laitiers & Crèmerie,margarine,fruit d'or doux 510g,"2,85",8917848172940
8648471657079,Produits Laitiers & Crèmerie,margarine,pro activ tartine 1/2sel 260g,"3,46",8648471657079
6898703487053,Produits Laitiers & Crèmerie,margarine,pro activ f.or tartine 35%500g,"5,08",6898703487053
3889036506846,Produits Laitiers & Crèmerie,margarine,pro activ f.or cuisine62% 500g,"5,23",3889036506846
2109641457184,Produits Laitiers & Crèmerie,margarine,astra 70%mg 500g,"1,97",2109641457184
9193984101839,Produits Laitiers & Crèmerie,fromages pate molle,brin de paille lanquetot 150g,"2,45",9193984101839
1616178953991,Produits Laitiers & Crèmerie,fromages pate molle,cousteron  50%mg 320g,"2,55",1616178953991
885130810982,Produits Laitiers & Crèmerie,fromages pate molle,port salut 50% 320g,"2,78",885130810982
117733053257,Produits Laitiers & Crèmerie,fromages pate molle,babybel 50 % mg  200g,"1,63",117733053257
8896447670117,Produits Laitiers & Crèmerie,fromages pate molle,le vieux pane 50%mg 200 g,"2,51",8896447670117
3205545350823,Produits Laitiers & Crèmerie,fromages pate molle,chaussee aux moines 450g,"3,29",3205545350823
8811683657197,Produits Laitiers & Crèmerie,fromages pate molle,coulommiers le rustique 350g,"3,15",8811683657197
5538395223632,Produits Laitiers & Crèmerie,fromages pate molle,le carre bridel 24%mg 200g,"1,87",5538395223632
3472468757718,Produits Laitiers & Crèmerie,fromages pate molle,caprice des dieux 300g,"3,51",3472468757718
4429850913186,Produits Laitiers & Crèmerie,fromages pate molle,le pie d angloy 60%mg 200g,"2,36",4429850913186
5023836463984,Produits Laitiers & Crèmerie,fromages pate molle,caprice des dieux 200g,"2,82",5023836463984
9694611367269,Produits Laitiers & Crèmerie,fromages pate molle,boursault 200g+10% grt = 220g,"3,08",9694611367269
7617717008836,Produits Laitiers & Crèmerie,fromages pate molle,en cas de caprice 150g,"2,02",7617717008836
4129245960134,Produits Laitiers & Crèmerie,fromages pate molle,pte brie coeur lion 50%mg 200g,"1,70",4129245960134
6494813410663,Produits Laitiers & Crèmerie,fromages pate molle,coeur lion petit camemb.150g,"1,62",6494813410663
7892714308241,Produits Laitiers & Crèmerie,fromages pate molle,boursault vache 70% 200g,"2,75",7892714308241
5680703073484,Produits Laitiers & Crèmerie,fromages pate molle,camembert portions le rustique,"2,75",5680703073484
6230226247000,Produits Laitiers & Crèmerie,fromages pate molle,le crem. norm. co de lion 200g,"2,36",6230226247000
8283748012799,Produits Laitiers & Crèmerie,fromages pate molle,tomme le rustique 280g,"3,75",8283748012799
8416720714649,Produits Laitiers & Crèmerie,fromages pate molle,coulo extra cremeux cdl 385g,"3,07",8416720714649
7685390759560,Produits Laitiers & Crèmerie,fromages pate molle,cam cdl grand coeur 275g,"2,07",7685390759560
5817649819941,Produits Laitiers & Crèmerie,fromages pate molle,camembert coeur lion 45% 250g,"1,66",5817649819941
3527204902293,Produits Laitiers & Crèmerie,fromages pate molle,camembert le rustique 45% 250g,"1,93",3527204902293
5491581142984,Produits Laitiers & Crèmerie,fromages pate molle,petit rustique 150g,"3,97",5491581142984
2921309662961,Produits Laitiers & Crèmerie,fromages pate molle,coulommiers coeur de lion 350g,"2,32",2921309662961
7238508791775,Produits Laitiers & Crèmerie,fromages pate molle,pointe de brie 200g rustique,"2,33",7238508791775
4160324328724,Produits Laitiers & Crèmerie,fromages pate molle,camembert lanquetot 45% 250grs,"2,52",4160324328724
1253843919609,Produits Laitiers & Crèmerie,fromages pate molle,gd pt eveque aoc lanq 45% 360g,"3,78",1253843919609
9710467191219,Produits Laitiers & Crèmerie,fromages pate molle,pt.pont eveque lanquetot 220g,"3,22",9710467191219
1928042349415,Produits Laitiers & Crèmerie,fromages pate molle,1/2livarot aoc lanqueto40%250g,"3,17",1928042349415
5581991107585,Produits Laitiers & Crèmerie,fromages pate molle,saint albray portion 6x30g,"2,73",5581991107585
9203583375539,Produits Laitiers & Crèmerie,fromages pate molle,st albray 200g gourmand,"2,57",9203583375539
4923722043497,Produits Laitiers & Crèmerie,fromages pate molle,chaumes l'original cave 150g,"2,46",4923722043497
3113285882073,Produits Laitiers & Crèmerie,fromages pate molle,le petit camembert 250g,"2,04",3113285882073
7435279754130,Produits Laitiers & Crèmerie,fromages pate molle,camember port president20%240g,"2,73",7435279754130
4298292019135,Produits Laitiers & Crèmerie,fromages pate molle,coulommiers president 52% 350g,"2,46",4298292019135
2821053319591,Produits Laitiers & Crèmerie,fromages pate molle,petit brie president 60% 500g,"5,19",2821053319591
1230319164806,Produits Laitiers & Crèmerie,fromages pate molle,pointe brie president 60% 200g,"1,90",1230319164806
2750744058671,Produits Laitiers & Crèmerie,fromages pate molle,camembert president 250g,"1,67",2750744058671
2848257782383,Produits Laitiers & Crèmerie,fromages pate molle,chaussee aux moines 50% 340g,"2,85",2848257782383
8236287031427,Produits Laitiers & Crèmerie,fromages pate molle,brique president 60%mg 200g,"2,45",8236287031427
8843465846342,Produits Laitiers & Crèmerie,fromages pate molle,camembert campagne pres 45%250,"2,14",8843465846342
4974609177774,Produits Laitiers & Crèmerie,fromages pate molle,st marcellin vercors 50% 3x80g,"2,96",4974609177774
3021258532417,Produits Laitiers & Crèmerie,fromages pate molle,tomme dauphine sec & doux 180g,"3,17",3021258532417
4156950345736,Produits Laitiers & Crèmerie,fromages pate molle,ermitage le royal cremeux 250g,"2,08",4156950345736
4604565714223,Produits Laitiers & Crèmerie,fromages pate molle,camembert normandie graindorge,"3,28",4604565714223
6912261744043,Produits Laitiers & Crèmerie,fromages pate molle,livarot 3/4 aoc g.orge 40%330g,"4,17",6912261744043
1576391330787,Produits Laitiers & Crèmerie,fromages pate molle,petit livarot graindorge 250gr,"3,30",1576391330787
1148256048467,Produits Laitiers & Crèmerie,fromages pate molle,petit livarot 200g aop e. grai,"2,95",1148256048467
2555785513206,Produits Laitiers & Crèmerie,fromages pate molle,pont leveque e.graindorge 360g,"4,00",2555785513206
359169195421,Produits Laitiers & Crèmerie,fromages pate molle,1/2 pont l'eveque aop e. grain,"2,46",359169195421
6385452724444,Produits Laitiers & Crèmerie,fromages pate molle,p.pt leveque e.graindorge 220g,"2,88",6385452724444
3658418634836,Produits Laitiers & Crèmerie,fromages pate molle,camembert laitier mauv45% 250g,"2,37",3658418634836
7165952903609,Produits Laitiers & Crèmerie,fromages pate molle,pt.leveque isigny aoc 45% 250g,"2,60",7165952903609
6788609223459,Produits Laitiers & Crèmerie,fromages pate molle,maroilles fauquet quart 200grs,"2,40",6788609223459
623536010887,Produits Laitiers & Crèmerie,fromages pate molle,chaource aoc lincet 50%mg 250g,"3,43",623536010887
4957897195173,Produits Laitiers & Crèmerie,fromages pate molle,delice bourgogne linc 72% 200g,"3,07",4957897195173
8852255237673,Produits Laitiers & Crèmerie,fromages pate molle,camembert aop affine gillot,"4,55",8852255237673
9368816792506,Produits Laitiers & Crèmerie,fromages pate molle,camembert gillot noir 45% 250g,"3,29",9368816792506
852052915531,Produits Laitiers & Crèmerie,fromages pate molle,pt.camembert l.cru gillot 150g,"2,17",852052915531
